level	id	parent_id	object_id	object_type	query_status	query_time	query_type	text	created_time	comment_count	like_count	love_count	haha_count	wow_count	sad_count	angry_count	sentiment	subjectivity	clean_text	tokens_pos
1	33	1	4392439134104944_4392488397433351	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Anja we hadden het er nog over vandaag, dat hier meer vriezer capaciteit is 🤪	2020-12-30	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	anja we hadden vandaag vriezer capaciteit 🤪	[('anja', 'VERB'), ('we', 'PRON'), ('hadden', 'AUX'), ('vandaag', 'ADV'), ('vriezer', 'PROPN'), ('capaciteit', 'PROPN'), ('🤪', 'ADJ')]
1	34	1	4392439134104944_4392488490766675	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Mee eens starten met dat geprik!	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.125	0.4	mee starten geprik	[('mee', 'ADP'), ('starten', 'VERB'), ('geprik', 'NOUN')]
1	36	1	4392439134104944_4392488547433336	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ad de Regter Mike Snijders Luuk Geraats	2020-12-30	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ad regter mike snijders luuk geraats	[('ad', 'X'), ('regter', 'NOUN'), ('mike', 'PROPN'), ('snijders', 'PROPN'), ('luuk', 'PROPN'), ('geraats', 'NOUN')]
1	37	1	4392439134104944_4392488750766649	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Hoeveel kapiteins zitten er op het vaccinatieschip? Gommers, De Jonge, Van Dissel en oja..Rutte hebben we ook nog.	2020-12-30	12.0	2.0	0.0	1.0	0.0	0.0	0.0	0.1	0.4	hoeveel kapiteins zitten vaccinatieschip gommers jonge dissel ojarutte we	[('hoeveel', 'NUM'), ('kapiteins', 'NOUN'), ('zitten', 'AUX'), ('vaccinatieschip', 'NOUN'), ('gommers', 'PROPN'), ('jonge', 'NOUN'), ('dissel', 'NOUN'), ('ojarutte', 'AUX'), ('we', 'PRON')]
1	38	1	4392439134104944_4392488857433305	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	En gelijk hebben ze!!!!!!! #GoGommers #GoKuipers	2020-12-30	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.2384185791015625	0.2	gelijk gogommers gokuipers	[('gelijk', 'ADJ'), ('gogommers', 'NOUN'), ('gokuipers', 'NOUN')]
1	39	1	4392439134104944_4392489050766619	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Het is gewoon weer een knullig zooitje	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3	0.8	gewoon weer knullig zooitje	[('gewoon', 'ADJ'), ('weer', 'ADV'), ('knullig', 'ADJ'), ('zooitje', 'NOUN')]
1	40	1	4392439134104944_4392489320766592	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Strak plan	2020-12-30	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5666666666666667	strak plan	[('strak', 'ADJ'), ('plan', 'NOUN')]
1	41	1	4392439134104944_4392489494099908	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Eens direct gaan prikken	2020-12-30	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.4	0.4	direct gaan prikken	[('direct', 'ADJ'), ('gaan', 'VERB'), ('prikken', 'VERB')]
1	42	1	4392439134104944_4392489627433228	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Uitvoertechnisch niet mogelijk omdat de Jonge heeft zitten slapen😡	2020-12-30	7.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.2333333333333333	0.6666666666666666	uitvoertechnisch mogelijk jonge zitten slapen 😡	[('uitvoertechnisch', 'ADJ'), ('mogelijk', 'ADJ'), ('jonge', 'NOUN'), ('zitten', 'VERB'), ('slapen', 'VERB'), ('😡', 'PROPN')]
1	44	1	4392439134104944_4392490147433176	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Werkt die man ook weleens? Hij is dagelijks aan het woord	2020-12-30	6.0	3.0	0.0	1.0	0.0	0.0	1.0	-0.05	0.3	werkt man weleens dagelijks woord	[('werkt', 'AUX'), ('man', 'NOUN'), ('weleens', 'ADV'), ('dagelijks', 'ADJ'), ('woord', 'NOUN')]
1	45	1	4392439134104944_4392490330766491	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	ja, inderdaad, de verpleegkundigen en verzorgenden vallen bij bosjes om deze week, Het vaccin is er, de handen zijn broodnodig, ziekenhuizen hebben alle namen enz. wat zijn dan eigenlijk de tegenhouders, nog een week. Straks ziekenhuizen dicht, omdat er geen personeel meer beschikbaar is.	2020-12-30	68.0	97.0	3.0	13.0	1.0	2.0	0.0	0.13333333333333333	0.26666666666666666	inderdaad verpleegkundigen verzorgenden vallen bosjes week vaccin handen broodnodig ziekenhuizen alle namen enz eigenlijk tegenhouders week straks ziekenhuizen dicht personeel beschikbaar	[('inderdaad', 'ADV'), ('verpleegkundigen', 'NOUN'), ('verzorgenden', 'NOUN'), ('vallen', 'AUX'), ('bosjes', 'NOUN'), ('week', 'NOUN'), ('vaccin', 'NOUN'), ('handen', 'NOUN'), ('broodnodig', 'ADJ'), ('ziekenhuizen', 'NOUN'), ('alle', 'DET'), ('namen', 'NOUN'), ('enz', 'X'), ('eigenlijk', 'ADJ'), ('tegenhouders', 'NOUN'), ('week', 'NOUN'), ('straks', 'ADV'), ('ziekenhuizen', 'NOUN'), ('dicht', 'ADJ'), ('personeel', 'NOUN'), ('beschikbaar', 'ADJ')]
1	46	1	4392439134104944_4392490524099805	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Eerder gisteren nog dan vandaag!!!	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	eerder gisteren vandaag	[('eerder', 'ADV'), ('gisteren', 'ADV'), ('vandaag', 'ADV')]
1	47	1	4392439134104944_4392491177433073	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Hij en Kuipers hadden het over ziekenhuis en medisch personeel. Ze kunnen het vaccin goed opslaan en kunnen zelf het vaccineren verzorgen. Belangrijk om de zorgverlening te kunnen blijven continueren.	2020-12-30	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6166666666666667	kuipers hadden ziekenhuis medisch personeel vaccin goed opslaan vaccineren verzorgen belangrijk zorgverlening blijven continueren	[('kuipers', 'NOUN'), ('hadden', 'AUX'), ('ziekenhuis', 'NOUN'), ('medisch', 'ADJ'), ('personeel', 'NOUN'), ('vaccin', 'NOUN'), ('goed', 'ADJ'), ('opslaan', 'VERB'), ('vaccineren', 'VERB'), ('verzorgen', 'VERB'), ('belangrijk', 'ADJ'), ('zorgverlening', 'NOUN'), ('blijven', 'VERB'), ('continueren', 'VERB')]
1	48	1	4392439134104944_4392491314099726	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	GEWOON DOEN!!!	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	gewoon	[('gewoon', 'ADJ')]
1	49	1	4392439134104944_4392491434099714	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ank Rolvers-Rijnsburger zal de bedoeling wel zijn dan	2020-12-30	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ank rolversrijnsburger bedoeling wel	[('ank', 'PROPN'), ('rolversrijnsburger', 'PROPN'), ('bedoeling', 'NOUN'), ('wel', 'ADV')]
1	50	1	4392439134104944_4392491440766380	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Waar blijven de anti prikkers....	2020-12-30	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2	0.5	waar blijven anti prikkers	[('waar', 'ADV'), ('blijven', 'AUX'), ('anti', 'PROPN'), ('prikkers', 'PROPN')]
1	51	1	4392439134104944_4392491630766361	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Er ligt wel meer aan hem😜 🙈🙈🙈 ✌🏾 https://www.facebook.com/100518971774457/posts/175804344245919/	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	ligt wel 😜 🙈 🙈 🙈 ✌ 🏾	[('ligt', 'AUX'), ('wel', 'ADV'), ('😜', 'SYM'), ('🙈', 'X'), ('🙈', 'PROPN'), ('🙈', 'PROPN'), ('✌', 'PROPN'), ('🏾', 'PROPN')]
1	52	1	4392439134104944_4392491637433027	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	rutte en het zangtalent de jonge lopen maar achter de feiten aan.... 	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	rutte zangtalent jonge lopen achter feiten	[('rutte', 'AUX'), ('zangtalent', 'NOUN'), ('jonge', 'ADJ'), ('lopen', 'NOUN'), ('achter', 'ADP'), ('feiten', 'NOUN')]
1	53	1	4392439134104944_4392491860766338	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Wij wij wij wij wij.......  van mij mogen ze de eerste zelf nemen, maar hun chef besloot ander. Nu schreeuwen ze als  kleine  kinderen 	2020-12-30	1.0	3.0	1.0	0.0	0.0	0.0	0.0	-0.1	0.375	wij wij wij wij wij   mogen eerste nemen chef besloot ander schreeuwen   kleine   kinderen	[('wij', 'PRON'), ('wij', 'PRON'), ('wij', 'PRON'), ('wij', 'PRON'), ('wij', 'PRON'), (' ', 'SPACE'), ('mogen', 'AUX'), ('eerste', 'ADJ'), ('nemen', 'VERB'), ('chef', 'NOUN'), ('besloot', 'AUX'), ('ander', 'ADJ'), ('schreeuwen', 'AUX'), (' ', 'SPACE'), ('kleine', 'ADJ'), (' ', 'SPACE'), ('kinderen', 'NOUN')]
1	54	1	4392439134104944_4392492260766298	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Gooi dat vaccin in het bier....! En open de kroegen...iedereen blij!	2020-12-30	0.0	5.0	1.0	3.0	0.0	0.0	0.0	0.44375	0.7083333333333333	gooi vaccin bier open kroegeniedereen blij	[('gooi', 'VERB'), ('vaccin', 'NOUN'), ('bier', 'NOUN'), ('open', 'ADJ'), ('kroegeniedereen', 'NOUN'), ('blij', 'ADJ')]
1	55	1	4392439134104944_4392492360766288	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Danny Rombouts en nog reces heeft 😝	2020-12-30	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	danny rombouts reces 😝	[('danny', 'PROPN'), ('rombouts', 'PROPN'), ('reces', 'NOUN'), ('😝', 'PROPN')]
1	56	1	4392439134104944_4392492394099618	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ank Rolvers-Rijnsburger mee eens👍	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.7	ank rolversrijnsburger mee 👍	[('ank', 'PROPN'), ('rolversrijnsburger', 'PROPN'), ('mee', 'ADP'), ('👍', 'X')]
1	57	1	4392439134104944_4392492597432931	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Wat een teringzooitje is het in nederland zeg...man, man man🤦‍♀️🤦‍♀️🤦‍♀️	2020-12-30	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	teringzooitje nederland zegman man man 🤦 ‍ ♀ ️ 🤦 ‍ ♀ ️ 🤦 ‍ ♀ ️	[('teringzooitje', 'NOUN'), ('nederland', 'PROPN'), ('zegman', 'PROPN'), ('man', 'NOUN'), ('man', 'NOUN'), ('🤦', 'NUM'), ('\u200d', 'SYM'), ('♀', 'NOUN'), ('️', 'DET'), ('🤦', 'NUM'), ('\u200d', 'SYM'), ('♀', 'NOUN'), ('️', 'DET'), ('🤦', 'NUM'), ('\u200d', 'SYM'), ('♀', 'NOUN'), ('️', 'DET')]
1	58	1	4392439134104944_4392492640766260	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Danny Rombouts het reces moet doorgaan hé    	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	danny rombouts reces doorgaan hé    	[('danny', 'PROPN'), ('rombouts', 'PROPN'), ('reces', 'NOUN'), ('doorgaan', 'VERB'), ('hé', 'PROPN'), ('   ', 'SPACE')]
1	59	1	4392439134104944_4392492740766250	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Sinds wanneer maakt Gommers de dienst uit...	2020-12-30	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sinds wanneer maakt gommers dienst	[('sinds', 'ADP'), ('wanneer', 'ADV'), ('maakt', 'AUX'), ('gommers', 'PROPN'), ('dienst', 'NOUN')]
1	61	1	4392439134104944_4392493250766199	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ingeborg Warmerdam-schuurman hij wist gelukkig pas in April Dat het vaccin ons zou redden	2020-12-30	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	ingeborg warmerdamschuurman wist gelukkig pas april vaccin redden	[('ingeborg', 'PROPN'), ('warmerdamschuurman', 'NOUN'), ('wist', 'AUX'), ('gelukkig', 'ADJ'), ('pas', 'ADV'), ('april', 'PROPN'), ('vaccin', 'NOUN'), ('redden', 'VERB')]
1	62	1	4392439134104944_4392493620766162	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ria ten Klei Gommers heeft zn ziel verkocht	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ria ten klei gommers zn ziel verkocht	[('ria', 'VERB'), ('ten', 'ADP'), ('klei', 'NOUN'), ('gommers', 'PROPN'), ('zn', 'PRON'), ('ziel', 'ADJ'), ('verkocht', 'VERB')]
1	63	1	4392439134104944_4392493797432811	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Volkomen terecht!!!! Kabinet kom in actie en luister!!!!	2020-12-30	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	volkomen terecht kabinet kom actie luister	[('volkomen', 'ADJ'), ('terecht', 'ADJ'), ('kabinet', 'NOUN'), ('kom', 'NOUN'), ('actie', 'NOUN'), ('luister', 'NOUN')]
1	64	1	4392439134104944_4392493800766144	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Waar een wil is is een weg	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	waar weg	[('waar', 'ADV'), ('weg', 'NOUN')]
1	65	1	4392439134104944_4392493957432795	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Die gommers moeten zo ook opsluiten bah🤮🤮🤮🤮	2020-12-30	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	gommers moeten opsluiten bah 🤮 🤮 🤮 🤮	[('gommers', 'NOUN'), ('moeten', 'AUX'), ('opsluiten', 'NOUN'), ('bah', 'NOUN'), ('🤮', 'PROPN'), ('🤮', 'PROPN'), ('🤮', 'PROPN'), ('🤮', 'PROPN')]
1	66	1	4392439134104944_4392494270766097	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Nou die troep mag je houden	2020-12-30	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nou troep mag houden	[('nou', 'ADV'), ('troep', 'NOUN'), ('mag', 'VERB'), ('houden', 'VERB')]
1	67	1	4392439134104944_4392494544099403	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Peet Van de Kemp goed verhaal peet. 	2020-12-30	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.55	0.9	peet kemp goed verhaal peet	[('peet', 'NOUN'), ('kemp', 'NOUN'), ('goed', 'ADJ'), ('verhaal', 'NOUN'), ('peet', 'NOUN')]
1	68	1	4392439134104944_4392494707432720	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Groot gelijk, moesten al begonnen zijn	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.05	0.2	groot gelijk moesten begonnen	[('groot', 'ADJ'), ('gelijk', 'ADJ'), ('moesten', 'AUX'), ('begonnen', 'VERB')]
1	69	1	4392439134104944_4392494960766028	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Diane de Meer met hun  gore 5g chips 	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.6499999999999999	0.9	diane   gore 5 g chips	[('diane', 'ADP'), (' ', 'SPACE'), ('gore', 'PROPN'), ('5', 'NUM'), ('g', 'DET'), ('chips', 'NOUN')]
1	70	1	4392439134104944_4392494980766026	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Helaas dat mag niet van Hugo Onbenul de Jonge. 	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	helaas mag hugo onbenul jonge	[('helaas', 'ADV'), ('mag', 'VERB'), ('hugo', 'PROPN'), ('onbenul', 'PROPN'), ('jonge', 'NOUN')]
1	71	1	4392439134104944_4392495120766012	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	wat is dat toch elke keer dat ze overal zoveel tijd voor nodig hebben???	2020-12-30	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.25	0.35	elke keer overal zoveel tijd nodig	[('elke', 'DET'), ('keer', 'NOUN'), ('overal', 'ADV'), ('zoveel', 'NUM'), ('tijd', 'NOUN'), ('nodig', 'ADJ')]
1	72	1	4392439134104944_4392495907432600	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Goed plan... Bescherm de zorg, vaccineert die inderdaad maar als eerste! #Heldenvanheteersteuur  En aan alle viruswappies en complot denkers: zoek op YouTube Youp van het Hek met wappie op...	2020-12-30	9.0	24.0	2.0	3.0	0.0	0.0	0.0	0.6875	0.9	goed plan bescherm zorg vaccineert inderdaad eerste heldenvanheteersteuur   alle viruswappies complot denkers zoek youtube youp hek wappie	[('goed', 'ADJ'), ('plan', 'NOUN'), ('bescherm', 'AUX'), ('zorg', 'NOUN'), ('vaccineert', 'AUX'), ('inderdaad', 'ADV'), ('eerste', 'ADJ'), ('heldenvanheteersteuur', 'NOUN'), (' ', 'SPACE'), ('alle', 'DET'), ('viruswappies', 'NOUN'), ('complot', 'PROPN'), ('denkers', 'NOUN'), ('zoek', 'ADJ'), ('youtube', 'NOUN'), ('youp', 'PROPN'), ('hek', 'NOUN'), ('wappie', 'NOUN')]
1	73	1	4392439134104944_4392496094099248	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Allert Lageweg  Diederik is het met je eens. 	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	allert lageweg   diederik	[('allert', 'PROPN'), ('lageweg', 'PROPN'), (' ', 'SPACE'), ('diederik', 'PROPN')]
1	74	1	4392439134104944_4392496734099184	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Emiel Thijsseling hallo kleine minderheid. 🤣🤣🤣🤣🤣🤣	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.65	emiel thijsseling hallo kleine minderheid 🤣 🤣 🤣 🤣 🤣 🤣	[('emiel', 'PROPN'), ('thijsseling', 'X'), ('hallo', 'X'), ('kleine', 'ADJ'), ('minderheid', 'NOUN'), ('🤣', 'NUM'), ('🤣', 'DET'), ('🤣', 'DET'), ('🤣', 'DET'), ('🤣', 'DET'), ('🤣', 'DET')]
1	75	1	4392439134104944_4392496894099168	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ongelooflijk dat ze een paar maanden geleden niet al met een taskforce vaccinatie en distributie zijn begonnen! Er is al zoveel kennis in huis wat betreft de Mexicaanse griep, maar ook de jaarlijkse griepprik. Distributie werkt waarschijnlijk wel anders nu, omdat het op zeer koude temperatuur bewaard moet worden. Maar daar hadden ze over kunnen brainstormen en aanpakken. De Jonge zei laatst nog; het valt of staat niet met een weekje later. Luister naar Gommers; hij zegt duidelijk van wel.	2020-12-30	8.0	37.0	0.0	0.0	0.0	0.0	0.0	-0.012777777777777777	0.6285185185185185	ongelooflijk paar maanden geleden taskforce vaccinatie distributie begonnen zoveel kennis huis betreft mexicaanse griep jaarlijkse griepprik distributie werkt waarschijnlijk wel anders zeer koude temperatuur bewaard hadden brainstormen aanpakken jonge zei laatst valt staat weekje later luister gommers zegt duidelijk wel	[('ongelooflijk', 'ADJ'), ('paar', 'NOUN'), ('maanden', 'NOUN'), ('geleden', 'ADV'), ('taskforce', 'NOUN'), ('vaccinatie', 'NOUN'), ('distributie', 'NOUN'), ('begonnen', 'VERB'), ('zoveel', 'NUM'), ('kennis', 'NOUN'), ('huis', 'NOUN'), ('betreft', 'AUX'), ('mexicaanse', 'ADJ'), ('griep', 'NOUN'), ('jaarlijkse', 'ADJ'), ('griepprik', 'NOUN'), ('distributie', 'NOUN'), ('werkt', 'AUX'), ('waarschijnlijk', 'ADJ'), ('wel', 'ADV'), ('anders', 'ADV'), ('zeer', 'ADV'), ('koude', 'ADJ'), ('temperatuur', 'NOUN'), ('bewaard', 'VERB'), ('hadden', 'AUX'), ('brainstormen', 'VERB'), ('aanpakken', 'NOUN'), ('jonge', 'ADJ'), ('zei', 'AUX'), ('laatst', 'AUX'), ('valt', 'AUX'), ('staat', 'AUX'), ('weekje', 'NOUN'), ('later', 'ADJ'), ('luister', 'NOUN'), ('gommers', 'NOUN'), ('zegt', 'AUX'), ('duidelijk', 'ADJ'), ('wel', 'ADV')]
1	76	1	4392439134104944_4392496904099167	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ank Rolvers-Rijnsburger  Ze zullen wel massaal thuisblijven, omdat velen niet verplicht gevaccineerd willen worden.	2020-12-30	0.0	18.0	1.0	3.0	0.0	0.0	0.0	0.2	0.55	ank rolversrijnsburger   zullen wel massaal thuisblijven velen verplicht gevaccineerd willen	[('ank', 'PROPN'), ('rolversrijnsburger', 'PROPN'), (' ', 'SPACE'), ('zullen', 'AUX'), ('wel', 'ADV'), ('massaal', 'ADJ'), ('thuisblijven', 'VERB'), ('velen', 'PRON'), ('verplicht', 'VERB'), ('gevaccineerd', 'VERB'), ('willen', 'AUX')]
1	77	1	4392439134104944_4392496917432499	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Ank Rolvers-Rijnsburger blijkbaar gemist dat er geen data is dat het vaccin voorkomt dat je besmet raakt. Je mag wel 8 prikkies per jaar halen, want max 3 maanden of net iets meer.. M	2020-12-30	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.11666666666666668	0.6166666666666667	ank rolversrijnsburger blijkbaar gemist data vaccin voorkomt besmet raakt mag wel 8 prikkies per jaar halen max 3 maanden net m	[('ank', 'PROPN'), ('rolversrijnsburger', 'PROPN'), ('blijkbaar', 'ADJ'), ('gemist', 'VERB'), ('data', 'NOUN'), ('vaccin', 'NOUN'), ('voorkomt', 'AUX'), ('besmet', 'ADP'), ('raakt', 'AUX'), ('mag', 'VERB'), ('wel', 'ADV'), ('8', 'NUM'), ('prikkies', 'NOUN'), ('per', 'ADP'), ('jaar', 'NOUN'), ('halen', 'AUX'), ('max', 'PROPN'), ('3', 'NUM'), ('maanden', 'NOUN'), ('net', 'ADV'), ('m', 'DET')]
1	78	1	4392439134104944_4392496960765828	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Danny Rombouts Waarom niet? In het ziekenhuis werken toch wel mensen die weten hoe ze moeten inenten lijkt mij... Gewoon een kwestie van transport met vaccins naar de ziekenhuizen komende week. Kunnen ze misschien zelfs al eerder beginnen dan maandag 	2020-12-30	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.16249999999999998	0.47500000000000003	danny rombouts waarom ziekenhuis werken wel mensen weten moeten inenten lijkt gewoon kwestie transport vaccins ziekenhuizen komende week misschien zelfs eerder beginnen maandag	[('danny', 'PROPN'), ('rombouts', 'PROPN'), ('waarom', 'ADV'), ('ziekenhuis', 'NOUN'), ('werken', 'AUX'), ('wel', 'ADV'), ('mensen', 'NOUN'), ('weten', 'AUX'), ('moeten', 'AUX'), ('inenten', 'VERB'), ('lijkt', 'AUX'), ('gewoon', 'ADJ'), ('kwestie', 'NOUN'), ('transport', 'NOUN'), ('vaccins', 'NOUN'), ('ziekenhuizen', 'NOUN'), ('komende', 'VERB'), ('week', 'NOUN'), ('misschien', 'ADV'), ('zelfs', 'ADV'), ('eerder', 'ADV'), ('beginnen', 'VERB'), ('maandag', 'PROPN')]
1	79	1	4392439134104944_4392497414099116	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Er moeten eens meer wetenschappers, onderzoekers en artsen de politiek in. Dat hele zooitje in Den Haag heeft management, rechten of economie gestudeerd, geen wonder dat ze naast mensen naaien nergens verstand van hebben. 	2020-12-30	57.0	206.0	20.0	10.0	0.0	0.0	0.0	0.026666666666666665	0.5033333333333333	moeten wetenschappers onderzoekers artsen politiek hele zooitje den haag management rechten economie gestudeerd wonder naast mensen naaien nergens verstand	[('moeten', 'AUX'), ('wetenschappers', 'NOUN'), ('onderzoekers', 'NOUN'), ('artsen', 'NOUN'), ('politiek', 'NOUN'), ('hele', 'ADJ'), ('zooitje', 'NOUN'), ('den', 'PROPN'), ('haag', 'PROPN'), ('management', 'PROPN'), ('rechten', 'NOUN'), ('economie', 'NOUN'), ('gestudeerd', 'VERB'), ('wonder', 'NOUN'), ('naast', 'ADP'), ('mensen', 'NOUN'), ('naaien', 'ADV'), ('nergens', 'ADV'), ('verstand', 'NOUN')]
1	80	1	4392439134104944_4392498087432382	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Yes zo snel mogelijk	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	yes snel mogelijk	[('yes', 'X'), ('snel', 'ADJ'), ('mogelijk', 'ADJ')]
1	81	1	4392439134104944_4392498110765713	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Frits Matthijssen minderheid? Laat me niet lachen🤣😂🤣😂🤣😂🤣😂🤣😂🤣	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7833333333333333	0.9333333333333332	frits matthijssen minderheid laat lachen 🤣 😂 🤣 😂 🤣 😂 🤣 😂 🤣 😂 🤣	[('frits', 'PROPN'), ('matthijssen', 'PROPN'), ('minderheid', 'NOUN'), ('laat', 'VERB'), ('lachen', 'VERB'), ('🤣', 'X'), ('😂', 'PROPN'), ('🤣', 'NUM'), ('😂', 'PROPN'), ('🤣', 'NUM'), ('😂', 'PROPN'), ('🤣', 'NUM'), ('😂', 'PROPN'), ('🤣', 'NUM'), ('😂', 'PROPN'), ('🤣', 'X')]
1	82	1	4392439134104944_4392498417432349	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Als minister de jonge nu ook eens doet wat er adviseerd word zo als hij van elke Nederlander word verwacht..zou het misschien beter gaan als nu . Gewoon zo snel mogelijk vaccineren	2020-12-30	7.0	13.0	0.0	0.0	0.0	0.0	0.0	0.10000000000000002	0.4666666666666666	minister jonge doet adviseerd word elke nederlander word verwachtzou misschien beter gaan   gewoon snel mogelijk vaccineren	[('minister', 'NOUN'), ('jonge', 'NOUN'), ('doet', 'AUX'), ('adviseerd', 'VERB'), ('word', 'VERB'), ('elke', 'DET'), ('nederlander', 'NOUN'), ('word', 'VERB'), ('verwachtzou', 'AUX'), ('misschien', 'ADV'), ('beter', 'ADJ'), ('gaan', 'VERB'), (' ', 'SPACE'), ('gewoon', 'ADJ'), ('snel', 'ADJ'), ('mogelijk', 'ADJ'), ('vaccineren', 'VERB')]
1	83	1	4392439134104944_4392498550765669	data	fetched (200)	2021-02-10	Facebook:/<post-id>/comments	Maar lost dat het probleem in de ziekenhuizen op dan? Daar moet aan gewerkt worden.	2020-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	lost probleem ziekenhuizen gewerkt	[('lost', 'VERB'), ('probleem', 'NOUN'), ('ziekenhuizen', 'NOUN'), ('gewerkt', 'VERB')]
